,A,B,support,confidence,lift
665,Subendo infarct,Thrombocytopenia NOS,0.012983012736597311,0.005248359887535145,0.4042482275890208
707,Acute respiratry failure,Ac posthemorrhag anemia,0.016604164420692735,0.0052391941620407905,0.3155349482995669
1548,Acute kidney failure NOS,Chr airway obstruct NEC,0.019318584343379897,0.0052309560506281815,0.27077325945059366
532,Aortocoronary bypass,Neuropathy in diabetes,0.010928909149712772,0.005227679185582611,0.4783349476118577
1294,Prim cardiomyopathy NEC,Long-term use anticoagul,0.01737421262571037,0.005221932114882507,0.300556475702104
2417,Atrial fibrillation,Chr pulmon heart dis NEC,0.010828802883060479,0.005219247953817564,0.48197829530926684
2536,Depressive disorder NEC,History of tobacco use,0.010378324683125164,0.005216426193118757,0.5026269992882864
2544,Depressive disorder NEC,Hypotension NOS,0.00942924027044093,0.005216426193118757,0.5532180794534813
2514,Depressive disorder NEC,Acute respiratry failure,0.030865457177619317,0.005216426193118757,0.16900531111851508
38,Tobacco use disorder,Pleural effusion NOS,0.01006067979855539,0.005214093853689366,0.51826456642006
1896,CHF NOS,Hypothyroidism NOS,0.021056968166207203,0.00520588327531596,0.24722852949317287
99,Hyposmolality,Depressive disorder NEC,0.01734533581802221,0.005205868433506862,0.3001307376302189
68,Hyposmolality,Septicemia NOS,0.015135297469621597,0.005205868433506862,0.34395547520329084
229,Esophageal reflux,Acute kidney failure NOS,0.04121875529408141,0.005195929854946958,0.12605741774286525
816,Thrombocytopenia NOS,Chr pulmon heart dis NEC,0.010828802883060479,0.005189798339264531,0.4792587320416502
824,Thrombocytopenia NOS,Prim cardiomyopathy NEC,0.009585175031957001,0.005189798339264531,0.5414401220595063
2486,Chr airway obstruct NEC,History of tobacco use,0.010378324683125164,0.005181863477827603,0.4992967204286019
717,Acute respiratry failure,Long-term use of insulin,0.014494232338944419,0.0051768228029688765,0.35716433143267057
2117,Old myocardial infarct,Chr pulmon heart dis NEC,0.010828802883060479,0.005168986083499006,0.47733679699580295
1999,Pleural effusion NOS,Depressive disorder NEC,0.01734533581802221,0.005166475315729047,0.29785963038899244
1996,Pleural effusion NOS,Hypothyroidism NOS,0.021056968166207203,0.005166475315729047,0.24535703691761038
1114,Chronic kidney dis NOS,Acute respiratry failure,0.030865457177619317,0.005146476642913698,0.1667390381842596
773,Mitral valve disorder,Status-post ptca,0.011308157890683956,0.005145167217934583,0.454996053970324
784,Mitral valve disorder,Food/vomit pneumonitis,0.013870493292880134,0.005145167217934583,0.3709433478170275
791,Mitral valve disorder,Old myocardial infarct,0.014525034267145123,0.005145167217934583,0.3542275442043318
1887,CHF NOS,End stage renal disease,0.019004789699835208,0.005143161790071189,0.27062450420673617
1584,Hyp kid NOS w cr kid V,Food/vomit pneumonitis,0.013870493292880134,0.005141657922350472,0.3706903434349907
2436,Atrial fibrillation,History of tobacco use,0.010378324683125164,0.005140168439365782,0.49527920895783284
2001,Hy kid NOS w cr kid I-IV,Hyposmolality,0.012203338929016956,0.005136986301369863,0.4209492444035293
153,Acidosis,Esophageal reflux,0.02667639494232339,0.005136986301369863,0.1925667359655028
1366,Urin tract infection NOS,Thrombocytopenia NOS,0.012983012736597311,0.00513663447709061,0.39564272032262204
270,Hyperlipidemia NEC/NOS,Asthma NOS,0.009581324790931912,0.0051357733175915,0.5360191236239239
455,Septic shock,Hyperlipidemia NEC/NOS,0.03261154148249681,0.005123674911660777,0.15711231909754234
2360,Hypothyroidism NOS,Aortocoronary bypass,0.013993701005682957,0.005119765953556409,0.36586217981056124
1687,Neuropathy in diabetes,End stage renal disease,0.019004789699835208,0.005108331865421878,0.26879181228015236
1653,Neuropathy in diabetes,Acidosis,0.01911259644853768,0.005108331865421878,0.26727566184827395
2530,Depressive disorder NEC,Acute kidney failure NOS,0.04121875529408141,0.005105438401775805,0.12386202264843484
626,Obstructive sleep apnea,Urin tract infection NOS,0.02810868460365619,0.0051035287255759695,0.18156412502177838
600,Obstructive sleep apnea,Tobacco use disorder,0.012184087723891516,0.0051035287255759695,0.41886835036229836
1037,Pneumonia,End stage renal disease,0.019004789699835208,0.005101076894010958,0.2684100679133108
2265,Long-term use anticoagul,Mitral valve disorder,0.010476505829264912,0.005096952908587258,0.4865126781440341
1522,Acute kidney failure NOS,Chronic kidney dis NOS,0.014588563244059077,0.005090841156414927,0.3489611054390896
967,Septicemia NOS,Chr pulmon heart dis NEC,0.010828802883060479,0.005087763927753753,0.4698362305322367
978,Septicemia NOS,Hyperpotassemia,0.012176387241841339,0.005087763927753753,0.4178385449397362
555,Pure hypercholesterolem,Hyperlipidemia NEC/NOS,0.03261154148249681,0.005077114666155762,0.15568459616914274
282,Hyperlipidemia NEC/NOS,Neuropathy in diabetes,0.010928909149712772,0.005076741440377804,0.46452407745664426
1742,Severe sepsis, initial,0.010270517934422695,0.005073215726968753,0.49395909333504495
1945,End stage renal disease,Hypertension NOS,0.07108700004620289,0.00506482982171799,0.07124832695747622
1860,CHF NOS,Aortocoronary bypass,0.013993701005682957,0.005049079562204033,0.36081087913437343
815,Thrombocytopenia NOS,Mitral valve disorder,0.010476505829264912,0.0050415183867141165,0.4812213603347803
843,Thrombocytopenia NOS,Hypotension NOS,0.00942924027044093,0.0050415183867141165,0.5346685673625713
1254,Prim cardiomyopathy NEC,Esophageal reflux,0.02667639494232339,0.00502108857200241,0.18822215606188264
1296,Prim cardiomyopathy NEC,Hypothyroidism NOS,0.021056968166207203,0.00502108857200241,0.2384525888233231
1115,Chronic kidney dis NOS,Mitral valve disorder,0.010476505829264912,0.005014515703351808,0.47864390905451853
1843,History of tobacco use,Hypotension NOS,0.00942924027044093,0.005008347245409015,0.5311506655641531
1387,Urin tract infection NOS,End stage renal disease,0.019004789699835208,0.0049996575577015276,0.26307355338664334
741,Acute respiratry failure,Old myocardial infarct,0.014525034267145123,0.0049897087257531345,0.3435247472730304
333,Crnry athrscl natve vssl,Severe sepsis,0.01669657020529485,0.004986149584487534,0.2986331637683478
368,Ac posthemorrhag anemia,Septicemia NOS,0.015135297469621597,0.0049855072463768114,0.329396052927492
2424,Atrial fibrillation,Status-post ptca,0.011308157890683956,0.00498200941046222,0.4405677262931187
860,Chr pulmon heart dis NEC,Aortocoronary bypass,0.013993701005682957,0.004977777777777778,0.35571560202381497
1994,Pleural effusion NOS,Long-term use anticoagul,0.01737421262571037,0.004975124378109453,0.28635107013409405
1905,End stage renal disease,Hyperlipidemia NEC/NOS,0.03261154148249681,0.00496353322528363,0.1522017359390278
958,Septicemia NOS,Hx-ven thrombosis/embols,0.009910520398576952,0.004960569829559908,0.5005357569590588
1191,Anemia NOS,Old myocardial infarct,0.014525034267145123,0.0049593843522873025,0.3414370156430662
1168,Anemia NOS,Long-term use of insulin,0.014494232338944419,0.0049593843522873025,0.3421626089821935
1165,Anemia NOS,Mitral valve disorder,0.010476505829264912,0.0049593843522873025,0.47338152940590494
603,Obstructive sleep apnea,Acidosis,0.01911259644853768,0.004957713619130942,0.2593950870296464
639,Obstructive sleep apnea,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004957713619130942,0.3392089599618453
607,Obstructive sleep apnea,Ac posthemorrhag anemia,0.016604164420692735,0.004957713619130942,0.2985825419165599
526,Aortocoronary bypass,Urin tract infection NOS,0.02810868460365619,0.004952538175815105,0.1761924560201907
330,Crnry athrscl natve vssl,Hyp kid NOS w cr kid V,0.018346398484545133,0.004943532921372257,0.2694552244429146
1222,Status-post ptca,Chronic kidney dis NOS,0.014588563244059077,0.004937010554988083,0.3384165028724531
1248,Status-post ptca,Chr airway obstruct NEC,0.019318584343379897,0.004937010554988083,0.2555575743664623
1674,Neuropathy in diabetes,Status-post ptca,0.011308157890683956,0.004932182490752158,0.4361614454300693
1654,Neuropathy in diabetes,Esophageal reflux,0.02667639494232339,0.004932182490752158,0.18488939384110753
1556,Hyp kid NOS w cr kid V,Crnry athrscl natve vssl,0.04517295282684696,0.004931794333683106,0.10917582369669815
1365,Urin tract infection NOS,Mitral valve disorder,0.010476505829264912,0.004931169098006986,0.4706883362038833
1854,CHF NOS,Esophageal reflux,0.02667639494232339,0.004923636591714492,0.18456903949577178
912,Long-term use of insulin,Obstructive sleep apnea,0.013202476475027336,0.004914331252490371,0.3722279878162173
928,Long-term use of insulin,Hyperpotassemia,0.012176387241841339,0.004914331252490371,0.4035951842598606
839,Thrombocytopenia NOS,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004893238434163701,0.3347975392715314
98,Hyposmolality,Chr airway obstruct NEC,0.019318584343379897,0.004890361255718567,0.2531428374250621
2507,Depressive disorder NEC,Ac posthemorrhag anemia,0.016604164420692735,0.0048834628190899,0.2941107239942737
2492,Chr airway obstruct NEC,Old myocardial infarct,0.014525034267145123,0.004882909815645242,0.3361719997239615
2490,Chr airway obstruct NEC,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004882909815645242,0.3340908506213501
383,Ac posthemorrhag anemia,Severe sepsis,0.01669657020529485,0.004869565217391304,0.29165062989086565
1310,Anemia in chr kidney dis,Aortocoronary bypass,0.013993701005682957,0.004865771812080537,0.3477115746652374
2082,Need prphyl vc vrl hepat, organism NOS,0.020379325745791686,0.00486495554437175,0.23872014241572045
2085,Need prphyl vc vrl hepat,Food/vomit pneumonitis,0.013870493292880134,0.00486495554437175,0.3507413501197525
2068,Need prphyl vc vrl hepat,Long-term use of insulin,0.014494232338944419,0.00486495554437175,0.33564768596265326
1516,Acute kidney failure NOS,Thrombocytopenia NOS,0.012983012736597311,0.004857316332726169,0.37412859644156926
217,Esophageal reflux,Long-term use of insulin,0.014494232338944419,0.004835101392797864,0.3335879596607869
992,Septicemia NOS, initial,0.010270517934422695,0.004833375731366065,0.4706068147903729
1090,Asthma NOS,Need prphyl vc vrl hepat,0.011475643375275292,0.004822182037371911,0.420210168587278
1094,Asthma NOS,Long-term use anticoagul,0.01737421262571037,0.004822182037371911,0.2775482343433534
613,Obstructive sleep apnea,Acute respiratry failure,0.030865457177619317,0.004811898512685914,0.15589914916844463
710,Acute respiratry failure,Aortocoronary bypass,0.013993701005682957,0.004802594648537392,0.34319688884213106
715,Acute respiratry failure,Thrombocytopenia NOS,0.012983012736597311,0.004802594648537392,0.3699137284984358
1866,CHF NOS,Thrombocytopenia NOS,0.012983012736597311,0.004798193621224951,0.3695747449819185
1375,Urin tract infection NOS,Prim cardiomyopathy NEC,0.009585175031957001,0.004794192178617903,0.5001674108854613
1416,NB obsrv suspct infect,Thrombocytopenia NOS,0.012983012736597311,0.00478384124734231,0.36846927168586424
1961,Pleural effusion NOS,Pure hypercholesterolem,0.020096333030447704,0.004783773440489858,0.23804210615150645
2479,Chr airway obstruct NEC,Hyperpotassemia,0.012176387241841339,0.004783258594917788,0.39283068942495736
2475,Chr airway obstruct NEC,Prim cardiomyopathy NEC,0.009585175031957001,0.004783258594917788,0.49902673440708073
2460,Chr airway obstruct NEC,Aortocoronary bypass,0.013993701005682957,0.004783258594917788,0.34181512045850254
751,Mitral valve disorder,Hyposmolality,0.012203338929016956,0.004777655273796398,0.39150394015822554
2534,Depressive disorder NEC,Severe sepsis,0.01669657020529485,0.004772475027746948,0.28583565181749065
453,Septic shock,Acidosis,0.01911259644853768,0.004770318021201414,0.24959026545900806
214,Esophageal reflux,Mitral valve disorder,0.010476505829264912,0.004762935700368045,0.45463017708283354
1691,Neuropathy in diabetes,Old myocardial infarct,0.014525034267145123,0.004756033116082438,0.32743696356299407
2366,Hypothyroidism NOS,Thrombocytopenia NOS,0.012983012736597311,0.004754068385445237,0.36617605496482164
373,Ac posthemorrhag anemia,Status-post ptca,0.011308157890683956,0.004753623188405797,0.42037113686942706
393,Ac posthemorrhag anemia,Hypotension NOS,0.00942924027044093,0.004753623188405797,0.5041363940324651
844,Thrombocytopenia NOS,Long-term use anticoagul,0.01737421262571037,0.004744958481613286,0.27310351172931396
1461,Hyperpotassemia,Pure hypercholesterolem,0.020096333030447704,0.0047430830039525695,0.2360173369323838
1493,Hyperpotassemia,Hypotension NOS,0.00942924027044093,0.0047430830039525695,0.5030185749769608
154,Acidosis,Hyperlipidemia NEC/NOS,0.03261154148249681,0.004734085414987913,0.1451659504512775
53,Hyposmolality,Esophageal reflux,0.02667639494232339,0.00473260766682442,0.17740806720910815
1702,Severe sepsis,DMII wo cmp nt st uncntr,0.03424404367713419,0.004727314654675429,0.1380477930482259
130,DMII wo cmp nt st uncntr,Hyp kid NOS w cr kid V,0.018346398484545133,0.004722284686305375,0.2573957330253887
1579,Hyp kid NOS w cr kid V,Hyperpotassemia,0.012176387241841339,0.00472193074501574,0.3877940682429939
1774,Food/vomit pneumonitis,Status-post ptca,0.011308157890683956,0.004718945176960444,0.41730450021820714
970,Septicemia NOS,Asthma NOS,0.009581324790931912,0.004706181633172221,0.49118276813101136
1162,Anemia NOS,Obstructive sleep apnea,0.013202476475027336,0.00470286447199658,0.356210782188638
1333,Anemia in chr kidney dis,Severe sepsis,0.01669657020529485,0.004697986577181208,0.2813743493074627
2228,Hypotension NOS,NB obsrv suspct infect,0.010865380172798818,0.0046957942017149855,0.4321794660688245
567,Pure hypercholesterolem,Long-term use of insulin,0.014494232338944419,0.004693936200785516,0.32384855513688865
570,Pure hypercholesterolem,Asthma NOS,0.009581324790931912,0.004693936200785516,0.48990471601881347
223,Esophageal reflux,Status-post ptca,0.011308157890683956,0.004690770007938226,0.4148129211922873
511,Aortocoronary bypass,Obstructive sleep apnea,0.013202476475027336,0.004677397166047599,0.3542818027280684
516,Aortocoronary bypass,Chr pulmon heart dis NEC,0.010828802883060479,0.004677397166047599,0.43194037388606105
1518,Acute kidney failure NOS,Long-term use of insulin,0.014494232338944419,0.004670496473775162,0.3222313789759012
256,Hyperlipidemia NEC/NOS,Ac posthemorrhag anemia,0.016604164420692735,0.004663518299881936,0.2808643772564721
2374,Hypothyroidism NOS,Status-post ptca,0.011308157890683956,0.004662643993417444,0.4123256889841172
1372,Urin tract infection NOS,Chronic kidney dis NOS,0.014588563244059077,0.00465721525922882,0.31923741778515335
320,Crnry athrscl natve vssl,Asthma NOS,0.009581324790931912,0.00464521627956531,0.48481983242669097
190,Acidosis,Need prphyl vc vrl hepat,0.011475643375275292,0.004633360193392426,0.4037560284746366
851,Chr pulmon heart dis NEC,Hyposmolality,0.012203338929016956,0.004622222222222222,0.37876701197174456
1091,Asthma NOS,Old myocardial infarct,0.014525034267145123,0.004621257785814748,0.3181581331114512
1078,Asthma NOS,Hyperpotassemia,0.012176387241841339,0.004621257785814748,0.3795261840831461
1255,Prim cardiomyopathy NEC,Hyperlipidemia NEC/NOS,0.03261154148249681,0.004619401486242217,0.1416492835434207
1146,Chronic kidney dis NOS,Hypothyroidism NOS,0.021056968166207203,0.004618632884666139,0.21933988066136925
209,Esophageal reflux,Aortocoronary bypass,0.013993701005682957,0.004618604315508408,0.3300488065046377
1725,Severe sepsis,Prim cardiomyopathy NEC,0.009585175031957001,0.004612014297244321,0.48116119756476566
1417,NB obsrv suspct infect,Chr pulmon heart dis NEC,0.010828802883060479,0.004606661941885188,0.42540823686904483
811,Thrombocytopenia NOS,Pure hypercholesterolem,0.020096333030447704,0.004596678529062871,0.2287322031386771
1212,Status-post ptca,Obstructive sleep apnea,0.013202476475027336,0.004596527068437181,0.3481564293738053
760,Mitral valve disorder,Aortocoronary bypass,0.013993701005682957,0.004593899301727306,0.3282833683427769
793,Mitral valve disorder,Hypotension NOS,0.00942924027044093,0.004593899301727306,0.48719718343888224
789,Mitral valve disorder,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004593899301727306,0.3143166233513759
487,Septic shock,End stage renal disease,0.019004789699835208,0.004593639575971731,0.2417095715619291
2440,Atrial fibrillation,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004586611838203313,0.3138180118718433
1781,Food/vomit pneumonitis,Hyp kid NOS w cr kid V,0.018346398484545133,0.004580152671755725,0.2496485986398917
1791,Food/vomit pneumonitis,Old myocardial infarct,0.014525034267145123,0.004580152671755725,0.31532818357033376
1651,Neuropathy in diabetes,Hyposmolality,0.012203338929016956,0.004579883741412718,0.3752975942119189
1696,Neuropathy in diabetes,Hypothyroidism NOS,0.021056968166207203,0.004579883741412718,0.21749967541683615
962,Septicemia NOS,Obstructive sleep apnea,0.013202476475027336,0.004578987534978377,0.34682792608186763
993,Septicemia NOS,Hypotension NOS,0.00942924027044093,0.004578987534978377,0.48561574460380724
1515,Acute kidney failure NOS,Mitral valve disorder,0.010476505829264912,0.004577086544299659,0.4368905643629859
2392,Hypothyroidism NOS,Old myocardial infarct,0.014525034267145123,0.00457121960138965,0.31471317157092793
311,Crnry athrscl natve vssl,Obstructive sleep apnea,0.013202476475027336,0.004559982953334754,0.34538845510992
1930,End stage renal disease,Acute kidney failure NOS,0.04121875529408141,0.004558346839546191,0.11058914338931343
100,DMII wo cmp nt st uncntr,Tobacco use disorder,0.012184087723891516,0.004553631661794468,0.37373595504120916
525,Aortocoronary bypass,Anemia in chr kidney dis,0.011473718254762748,0.004539826661163846,0.39567179186044255
1028,Pneumonia,Hyperpotassemia,0.012176387241841339,0.004534290572454185,0.3723839002814516
1510,Acute kidney failure NOS,Aortocoronary bypass,0.013993701005682957,0.004530381579561907,0.3237443459540891
1344,Anemia in chr kidney dis,Long-term use anticoagul,0.01737421262571037,0.004530201342281879,0.26074282845935043
367,Ac posthemorrhag anemia,Long-term use of insulin,0.014494232338944419,0.004521739130434782,0.3119681694549192
623,Obstructive sleep apnea,Status-post ptca,0.011308157890683956,0.004520268299795859,0.3997351596514061
615,Obstructive sleep apnea,Thrombocytopenia NOS,0.012983012736597311,0.004520268299795859,0.34816790151132254
1889,CHF NOS,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004515946937623483,0.30898308809992664
1595,Hyp kid NOS w cr kid V,Hypertension NOS,0.07108700004620289,0.004512067156348373,0.0634724654777352
561,Pure hypercholesterolem,Obstructive sleep apnea,0.013202476475027336,0.004502346968100392,0.34102291161939524
553,Pure hypercholesterolem,Acidosis,0.01911259644853768,0.004502346968100392,0.23556961400944929
689,Subendo infarct,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004498594189315839,0.30779580538089224
671,Subendo infarct,Chronic kidney dis NOS,0.014588563244059077,0.004498594189315839,0.30836444371229005
134,DMII wo cmp nt st uncntr,Food/vomit pneumonitis,0.013870493292880134,0.0044974139869575,0.32424326172062445
1737,Severe sepsis,End stage renal disease,0.019004789699835208,0.004496713939813214,0.23660950796273242
1705,Severe sepsis,Hyperlipidemia NEC/NOS,0.03261154148249681,0.004496713939813214,0.13788719377851794
2241,Hypotension NOS,Need prphyl vc vrl hepat,0.011475643375275292,0.00449162923642303,0.39140543928895655
2240,Hypotension NOS,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.00449162923642303,0.3073192602214792
1104,Chronic kidney dis NOS,Esophageal reflux,0.02667639494232339,0.0044866719451042494,0.16818884091365463
2365,Hypothyroidism NOS,Mitral valve disorder,0.010476505829264912,0.004479795209361858,0.4276039437546119
215,Esophageal reflux,Thrombocytopenia NOS,0.012983012736597311,0.0044742729306487695,0.3446251668564119
899,Chr pulmon heart dis NEC,Depressive disorder NEC,0.01734533581802221,0.0044444444444444444,0.2562328277222839
1793,Food/vomit pneumonitis,Hypotension NOS,0.00942924027044093,0.004441360166551007,0.47101993789191243
2336,Hypertension NOS,History of tobacco use,0.010378324683125164,0.004441315062557547,0.42794142582366773
150,Acidosis,Tobacco use disorder,0.012184087723891516,0.004431909750201451,0.36374571905872066
177,Acidosis,NB obsrv suspct infect,0.010865380172798818,0.004431909750201451,0.4078927455568113
1434,NB obsrv suspct infect,Food/vomit pneumonitis,0.013870493292880134,0.004429482636428065,0.3193457177692277
266,Hyperlipidemia NEC/NOS,Chr pulmon heart dis NEC,0.010828802883060479,0.004427390791027155,0.408853207398662
1499,Hyperpotassemia,Depressive disorder NEC,0.01734533581802221,0.004426877470355731,0.25522004974709694
1089,Asthma NOS,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004420333534257585,0.30244117672590015
1071,Asthma NOS,Chronic kidney dis NOS,0.014588563244059077,0.004420333534257585,0.3029999226317015
1082,Asthma NOS,Neuropathy in diabetes,0.010928909149712772,0.004420333534257585,0.4044624649820387
94,Hyposmolality,Long-term use anticoagul,0.01737421262571037,0.004417100489036125,0.25423313183699026
492,Septic shock, initial,0.010270517934422695,0.00441696113074205,0.43006216034521016
573,Pure hypercholesterolem,Status-post ptca,0.011308157890683956,0.004406552351757831,0.3896790612897348
374,Ac posthemorrhag anemia,Prim cardiomyopathy NEC,0.009585175031957001,0.0044057971014492756,0.45964701601800023
1979,Pleural effusion NOS,Hyperpotassemia,0.012176387241841339,0.0044010715652506695,0.3614431339804474
1879,CHF NOS,Hyperpotassemia,0.012176387241841339,0.004390503967133942,0.3605752576632082
1394,Urin tract infection NOS,Long-term use anticoagul,0.01737421262571037,0.004383261420450654,0.25228547128313034
628,Obstructive sleep apnea,Hyperpotassemia,0.012176387241841339,0.004374453193350831,0.35925706915094113
625,Obstructive sleep apnea,Anemia in chr kidney dis,0.011473718254762748,0.004374453193350831,0.38125855073484943
2136,Old myocardial infarct,History of tobacco use,0.010378324683125164,0.00437375745526839,0.42143193519277583
723,Acute respiratry failure,Status-post ptca,0.011308157890683956,0.004365995135033993,0.3860925163267173
2080,Need prphyl vc vrl hepat,Acute kidney failure NOS,0.04121875529408141,0.004361684281160879,0.10581795228996572
1944,End stage renal disease,Long-term use anticoagul,0.01737421262571037,0.0043557536466774715,0.2507022183112819
1919,End stage renal disease,Septicemia NOS,0.015135297469621597,0.0043557536466774715,0.2877877792240294
1101,Chronic kidney dis NOS,Hyposmolality,0.012203338929016956,0.00435471100554236,0.3568458625030711
1144,Chronic kidney dis NOS,Long-term use anticoagul,0.01737421262571037,0.00435471100554236,0.2506422074689161
1015,Pneumonia,Mitral valve disorder,0.010476505829264912,0.0043453617986019275,0.41477204990080374
143,DMII wo cmp nt st uncntr,Hypotension NOS,0.00942924027044093,0.004328760962446593,0.45907844516556917
2529,Depressive disorder NEC,Hyperpotassemia,0.012176387241841339,0.004328523862375139,0.3554850692905994
687,Subendo infarct,End stage renal disease,0.019004789699835208,0.004311152764761012,0.22684559170883087
698,Subendo infarct,Chr airway obstruct NEC,0.019318584343379897,0.004311152764761012,0.2231609049675713
738,Acute respiratry failure,Pleural effusion NOS,0.01006067979855539,0.004303623775962078,0.42776669789053756
1788,Food/vomit pneumonitis,Pleural effusion NOS,0.01006067979855539,0.004302567661346287,0.4276617234119797
835,Thrombocytopenia NOS,History of tobacco use,0.010378324683125164,0.00430011862396204,0.41433649025780633
2462,Chr airway obstruct NEC,Obstructive sleep apnea,0.013202476475027336,0.004285002491280518,0.32456050949120485
2444,Atrial fibrillation,Hypotension NOS,0.00942924027044093,0.004270293780396188,0.4528778202611758
1475,Hyperpotassemia,Prim cardiomyopathy NEC,0.009585175031957001,0.004268774703557313,0.44535177389303854
1722,Severe sepsis,Chronic kidney dis NOS,0.014588563244059077,0.004266113224950997,0.29242860681899524
1891,CHF NOS,Old myocardial infarct,0.014525034267145123,0.004265060996644401,0.2936351762206681
514,Aortocoronary bypass,Mitral valve disorder,0.010476505829264912,0.00426468565139634,0.4070713767450434
51,Hyposmolality,DMII wo cmp nt st uncntr,0.03424404367713419,0.004259346900141978,0.12438212438638127
1018,Pneumonia,Long-term use of insulin,0.014494232338944419,0.0042508974116757985,0.29328199743660116
1043,Pneumonia,Hypotension NOS,0.00942924027044093,0.0042508974116757985,0.45082077556148836
1030,Pneumonia,Hyp kid NOS w cr kid V,0.018346398484545133,0.0042508974116757985,0.23170201035678595
265,Hyperlipidemia NEC/NOS,Thrombocytopenia NOS,0.012983012736597311,0.004250295159386069,0.3273735646430567
1399,Urin tract infection NOS,Depressive disorder NEC,0.01734533581802221,0.004246284501061571,0.24480843412957057
720,Acute respiratry failure,Asthma NOS,0.009581324790931912,0.004241252416890164,0.44265824501682977
450,Septic shock,Tobacco use disorder,0.012184087723891516,0.004240282685512367,0.3480180692722433
1666,Neuropathy in diabetes,Thrombocytopenia NOS,0.012983012736597311,0.004227584992073278,0.3256243429659668
775,Mitral valve disorder,Anemia in chr kidney dis,0.011473718254762748,0.004226387357589121,0.36835376847734125
1250,Prim cardiomyopathy NEC,Tobacco use disorder,0.012184087723891516,0.004217714400482024,0.34616579394874175
1259,Prim cardiomyopathy NEC,Septic shock,0.010896182100999522,0.004217714400482024,0.38708185687307184
2049,Hy kid NOS w cr kid I-IV,Depressive disorder NEC,0.01734533581802221,0.004214963119072708,0.24300268171765593
2376,Hypothyroidism NOS,Anemia in chr kidney dis,0.011473718254762748,0.004205522033278479,0.36653523643329516
2382,Hypothyroidism NOS, organism NOS,0.020379325745791686,0.004205522033278479,0.2063621773231097
1348,Anemia in chr kidney dis,Chr airway obstruct NEC,0.019318584343379897,0.0041946308724832215,0.2171293091628963
712,Acute respiratry failure,Obstructive sleep apnea,0.013202476475027336,0.00417888105781825,0.3165225149783573
714,Acute respiratry failure,Mitral valve disorder,0.010476505829264912,0.00417888105781825,0.39888118480734547
1762,Food/vomit pneumonitis,Obstructive sleep apnea,0.013202476475027336,0.004163775156141568,0.31537834314777274
2429,Atrial fibrillation,Hyperpotassemia,0.012176387241841339,0.004151674508718516,0.3409611099138049
1729,Severe sepsis,Hyperpotassemia,0.012176387241841339,0.0041508128675198895,0.34089034662568723
503,Aortocoronary bypass,Acidosis,0.01911259644853768,0.004127115146512587,0.2159369166625373
662,Subendo infarct,Obstructive sleep apnea,0.013202476475027336,0.004123711340206186,0.3123437748975536
925,Long-term use of insulin,Anemia in chr kidney dis,0.011473718254762748,0.004117412671005446,0.3588560028738988
737,Acute respiratry failure,End stage renal disease,0.019004789699835208,0.004116509698746336,0.2166038016606956
1468,Hyperpotassemia,Long-term use of insulin,0.014494232338944419,0.004110671936758893,0.2836074267771993
2140,Old myocardial infarct,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.004108681245858184,0.2811177892253085
34,Tobacco use disorder,Food/vomit pneumonitis,0.013870493292880134,0.004108073945331016,0.296173600937447
2542,Depressive disorder NEC,Old myocardial infarct,0.014525034267145123,0.004106548279689234,0.28272210613492554
67,Hyposmolality,Long-term use of insulin,0.014494232338944419,0.004101593311247831,0.2829810655254434
1592,Hyp kid NOS w cr kid V, initial,0.010270517934422695,0.004092339979013641,0.398455073555516
328,Crnry athrscl natve vssl,Hyperpotassemia,0.012176387241841339,0.004091199659066695,0.3359945423719963
883,Chr pulmon heart dis NEC,Severe sepsis,0.01669657020529485,0.004088888888888889,0.24489394160677455
867,Chr pulmon heart dis NEC,Long-term use of insulin,0.014494232338944419,0.004088888888888889,0.2821045498147902
2467,Chr airway obstruct NEC,Chr pulmon heart dis NEC,0.010828802883060479,0.00408570004982561,0.37729932790787796
2493,Chr airway obstruct NEC, initial,0.010270517934422695,0.00408570004982561,0.397808569724801
2212,Hypotension NOS,Obstructive sleep apnea,0.013202476475027336,0.004083299305839118,0.30928283141142
2221,Hypotension NOS,Asthma NOS,0.009581324790931912,0.004083299305839118,0.426172726103982
2235,Hypotension NOS,Food/vomit pneumonitis,0.013870493292880134,0.004083299305839118,0.2943874611824453
2015,Hy kid NOS w cr kid I-IV,Mitral valve disorder,0.010476505829264912,0.0040832455216016856,0.389752612955706
641,Obstructive sleep apnea,Old myocardial infarct,0.014525034267145123,0.004082822980460776,0.28108869868182756
1815,History of tobacco use,Mitral valve disorder,0.010476505829264912,0.004080875533296235,0.3895263936089053
428,Hx-ven thrombosis/embols,Hyperpotassemia,0.012176387241841339,0.004079254079254079,0.3350134977012447
998,Septicemia NOS,Chr airway obstruct NEC,0.019318584343379897,0.004070211142203002,0.21068889261535273
